256;1849296.4699;6307345.1407
257;1847330.186;6306931.0472
258;1847347.863;6306907.038
259;1848729.6602;6307405.7535
260;1849202.5069;6307266.6339
261;1849356.6819;6307352.7726
262;1849570.4816;6306840.7116
263;1849704.0952;6306434.2061
264;1848835.4607;6307371.9724
265;1848365.2134;6308199.58
